7539	9970	7579	10183
7579	10183	7633	10394
7633	10394	7689	10514
7689	10514	7820	10768
7820	10768	7912	10945
7912	10945	7968	11048
7968	11048	7980	11070
7980	11070	7993	11137
7993	11137	8025	11239
8025	11239	8083	11381
8083	11381	8226	11458
8226	11458	8505	11494
8505	11494	8542	11502
8474	11350	8499	11452
8258	11254	8499	11452
8499	11452	8505	11494
7771	9479	7829	9723
7829	9723	7862	9893
7914	9761	7941	9686
7862	9893	7880	9889
7880	9889	7914	9761
7037	10359	7413	10244
7413	10244	7579	10183
7579	10183	7813	10112
7813	10112	7862	9893
7709	8770	7713	8600
7713	8600	7716	8356
7716	8048	7717	7759
7716	8048	7716	8356
7717	7564	7718	7641
7717	7759	7718	7641
7606	7611	7717	7759
7005	8150	7268	8225
7268	8225	7497	8168
7497	8168	7582	8123
7582	8123	7716	8048
7570	8863	7582	8123
7813	10112	7911	10109
7862	9893	7911	10109
6918	10854	6972	10665
6972	10665	7037	10359
6353	10583	6494	10539
6494	10539	6536	10520
6536	10520	6753	10446
6753	10446	7037	10359
6234	10629	6353	10583
6536	10520	6674	10693
6674	10693	6732	10754
7633	10394	8061	10310
6135	10982	6272	10926
6272	10926	6378	10887
6378	10887	6484	10847
6484	10847	6732	10754
6732	10754	6972	10665
6972	10665	7315	10537
7315	10537	7633	10394
6458	9655	6460	9537
6458	9655	6514	9775
6460	9537	6463	9182
6463	9182	6467	8930
6467	8930	6470	8782
6468	8109	6470	8464
6470	8464	6471	8639
6470	8681	6471	8639
6470	8681	6470	8782
6494	10440	6502	10273
6494	10440	6536	10520
6502	10273	6514	10076
6514	9775	6522	9948
6514	10076	6522	9948
6732	10754	6824	10904
6824	10904	6873	11011
6873	11011	6882	11061
6824	10904	6918	10854
6873	11011	7002	11034
6918	10854	7010	11002
7002	11034	7010	11002
7010	11002	7415	10883
7415	10883	7546	10851
7546	10851	7820	10768
7820	10768	8199	10634
7002	11034	7248	11143
7248	11143	7461	11051
6582	11202	6626	11178
6626	11178	6873	11011
6319	11329	6582	11202
6880	11110	7160	11225
7160	11225	7333	11179
6825	11486	6853	11336
6853	11336	6880	11110
6880	11110	6882	11061
6630	11247	6841	11114
6841	11114	6880	11110
6478	11338	6630	11247
6435	11606	6489	11493
6489	11493	6654	11460
6654	11460	6716	11439
6478	11338	6489	11493
6606	11222	6630	11247
6630	11247	6716	11439
6716	11439	6825	11486
6274	9947	6446	10040
6446	10040	6514	10076
6514	10076	6730	10199
6730	10199	7037	10359
6008	9808	6155	9900
5661	9630	5907	9724
7037	10359	7080	10098
7080	10098	7126	9825
7126	9825	7128	9512
7128	9512	7130	9305
7130	9305	7137	9216
7137	9216	7144	9150
6270	9910	6522	9948
6522	9948	6754	10012
6754	10012	7039	10082
7039	10082	7080	10098
7080	10098	7539	9970
5826	10872	6040	10751
6040	10751	6137	10689
6137	10689	6234	10629
2379	9665	2410	9777
2410	9777	2492	9865
2492	9865	2532	9911
2532	9911	2590	9949
2590	9949	2748	10021
2748	10021	2770	10024
2770	10024	3111	10116
3111	10116	3374	10201
3374	10201	3489	10240
3489	10240	3562	10264
